candidate_id,segment_id,split,stage,run_id,source_path,source_row_index,master_time_us,dt_s,left_command,right_command,left_wheel_rate_radps,right_wheel_rate_radps,fan_duty_cycle,px_m,py_m,heading_rad,vf_mps,vr_mps,yaw_rate_radps,delta_af_mps2,delta_ar_mps2,delta_yaw_accel_radps2,predicted_forward_accel_mps2,predicted_right_accel_mps2,predicted_yaw_accel_radps2,measured_yaw_rate_radps,measured_forward_accel_mps2,measured_right_accel_mps2,yaw_rate_residual_radps,forward_accel_residual_mps2,right_accel_residual_mps2,max_contact_relative_speed_mps,load_weighted_contact_relative_speed_mps,load_weighted_lateral_relative_speed_mps,load_weighted_yaw_contact_speed_mps,max_contact_utilization,max_contact_saturation,total_normal_load_n,ground_use
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15843,27542907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00244346098043,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15843,27542907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00244346098043,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15844,27543907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.0134390350431,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15844,27543907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.0134390350431,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15844,27543907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.0134390350431,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15844,27543907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.0134390350431,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15845,27544907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00733038270846,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15845,27544907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00733038270846,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15845,27544907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00733038270846,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15845,27544907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00733038270846,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15846,27545907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00366519135423,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15846,27545907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00366519135423,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15846,27545907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00366519135423,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15846,27545907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00366519135423,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15847,27546907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00610865233466,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15847,27546907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00610865233466,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15847,27546907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00610865233466,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15847,27546907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00610865233466,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15848,27547907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00855211354792,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15848,27547907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00855211354792,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15848,27547907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00855211354792,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15848,27547907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00855211354792,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15849,27548907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00610865233466,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15849,27548907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00610865233466,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15849,27548907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00610865233466,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15849,27548907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00610865233466,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15850,27549907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00855211354792,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15850,27549907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00855211354792,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15850,27549907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00855211354792,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15850,27549907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00855211354792,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15851,27550907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00977384392172,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15851,27550907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00977384392172,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15851,27550907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00977384392172,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15851,27550907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00977384392172,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15852,27551907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00610865233466,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15852,27551907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00610865233466,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15852,27551907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00610865233466,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15852,27551907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00610865233466,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15853,27552907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00366519135423,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15853,27552907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00366519135423,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15853,27552907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00366519135423,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15853,27552907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00366519135423,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15854,27553907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00733038270846,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15854,27553907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00733038270846,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15854,27553907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00733038270846,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15854,27553907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00733038270846,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15855,27554907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00366519135423,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15855,27554907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00366519135423,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15855,27554907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00366519135423,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15855,27554907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00366519135423,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15856,27555907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,-0,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15856,27555907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,-0,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15856,27555907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,-0,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15856,27555907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,-0,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15857,27556907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00366519135423,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15857,27556907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00366519135423,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15857,27556907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00366519135423,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15857,27556907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00366519135423,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15858,27557907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00122173049022,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15858,27557907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00122173049022,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15858,27557907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00122173049022,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15858,27557907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00122173049022,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15859,27558907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,-0.00610865233466,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15859,27558907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,-0.00610865233466,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15859,27558907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,-0.00610865233466,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15859,27558907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,-0.00610865233466,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15860,27559907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,-0.00122173049022,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15860,27559907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,-0.00122173049022,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15860,27559907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,-0.00122173049022,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15860,27559907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,-0.00122173049022,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15861,27560907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00733038270846,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15861,27560907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00733038270846,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15861,27560907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00733038270846,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15861,27560907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,0.00733038270846,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15862,27561907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,-0.00244346098043,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15862,27561907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,-0.00244346098043,0,0,,,,0,,,,,0,1.932931,
candidate_2_stribeck,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15862,27561907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,-0.00244346098043,0,0,,,,0,,,,,0,1.932931,
candidate_3_load_sensitive,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15862,27561907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,-0.00244346098043,0,0,,,,0,,,,,0,0.12,
baseline/current_holdover,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15863,27562907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,-0.00244346098043,0,0,,,,0,,,,,0,1.932931,
candidate_1_algebraic_envelope,ofnis_001497,train,launch,mmlog_decode_2026-05-27_04-44-04,C:\Users\thene\source\repos\MicroMouse2025\TestResults\mmlog_decode_2026-05-27_04-44-04\open_floor_main.csv,15863,27562907,0.001,,,0,0,0.8,,,,,,,0,0,0,,,,-0.00244346098043,0,0,,,,0,,,,,0,1.932931,
