segment_id,split,stage,family,corrupted,row_count,coverage_key,parameter_json,observed_command_signature
ofnis_20260609_000089,train,mixed_launch,launch,false,1255,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=-0.5,-0.3|observed_command=pair=-0.5,-0.3;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 13.0, ""speed_bin_label"": null, ""test_value"": [-0.5, -0.3], ""test_value_kind"": ""observed_drive_command_pair""}","pair=-0.5,-0.3;mag=0.5"
ofnis_20260609_000090,train,mixed_launch,launch,false,1254,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=0.5,0.3|observed_command=pair=0.5,0.3;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 14.0, ""speed_bin_label"": null, ""test_value"": [0.5, 0.3], ""test_value_kind"": ""observed_drive_command_pair""}","pair=0.5,0.3;mag=0.5"
ofnis_20260609_000092,train,mixed_launch,launch,false,1250,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=0.5,0.3|observed_command=pair=0.5,0.3;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 14.0, ""speed_bin_label"": null, ""test_value"": [0.5, 0.3], ""test_value_kind"": ""observed_drive_command_pair""}","pair=0.5,0.3;mag=0.5"
ofnis_20260609_000093,train,mixed_launch,launch,false,1234,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=-0.5,-0.3|observed_command=pair=-0.5,-0.3;mag=0.5","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 15.0, ""speed_bin_label"": null, ""test_value"": [-0.5, -0.3], ""test_value_kind"": ""observed_drive_command_pair""}","pair=-0.5,-0.3;mag=0.5"
ofnis_20260609_000094,train,mixed_launch,launch,false,1333,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=0.3,0.6|observed_command=pair=0.3,0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 16.0, ""speed_bin_label"": null, ""test_value"": [0.3, 0.6], ""test_value_kind"": ""observed_drive_command_pair""}","pair=0.3,0.6;mag=0.6"
ofnis_20260609_000095,train,mixed_launch,launch,false,1304,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=-0.3,-0.6|observed_command=pair=-0.3,-0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 17.0, ""speed_bin_label"": null, ""test_value"": [-0.3, -0.6], ""test_value_kind"": ""observed_drive_command_pair""}","pair=-0.3,-0.6;mag=0.6"
ofnis_20260609_000096,train,mixed_launch,launch,false,1327,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=0.3,0.6|observed_command=pair=0.3,0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 16.0, ""speed_bin_label"": null, ""test_value"": [0.3, 0.6], ""test_value_kind"": ""observed_drive_command_pair""}","pair=0.3,0.6;mag=0.6"
ofnis_20260609_000097,train,mixed_launch,launch,false,1339,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=-0.3,-0.6|observed_command=pair=-0.3,-0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 17.0, ""speed_bin_label"": null, ""test_value"": [-0.3, -0.6], ""test_value_kind"": ""observed_drive_command_pair""}","pair=-0.3,-0.6;mag=0.6"
ofnis_20260609_000098,train,mixed_launch,launch,false,1353,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=0.3,0.6|observed_command=pair=0.3,0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 18.0, ""speed_bin_label"": null, ""test_value"": [0.3, 0.6], ""test_value_kind"": ""observed_drive_command_pair""}","pair=0.3,0.6;mag=0.6"
ofnis_20260609_000100,train,mixed_launch,launch,false,1350,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=0.3,0.6|observed_command=pair=0.3,0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 18.0, ""speed_bin_label"": null, ""test_value"": [0.3, 0.6], ""test_value_kind"": ""observed_drive_command_pair""}","pair=0.3,0.6;mag=0.6"
ofnis_20260609_000101,train,mixed_launch,launch,false,1349,"stage=mixed_launch|family=launch|parameter=observed_drive_command_pair|kind=observed_drive_command_pair|value=-0.3,-0.6|observed_command=pair=-0.3,-0.6;mag=0.6","{""cmd_linear_mps_median"": null, ""cmd_yaw_radps_median"": null, ""parameter"": ""observed_drive_command_pair"", ""speed_bin"": 19.0, ""speed_bin_label"": null, ""test_value"": [-0.3, -0.6], ""test_value_kind"": ""observed_drive_command_pair""}","pair=-0.3,-0.6;mag=0.6"
ofnis_20260609_000102,train,straight,straight,false,28515,stage=straight|family=straight|parameter=speed_mps|kind=logged_speed_mps|value=0.55,"{""cmd_linear_mps_median"": 0.550000011920929, ""cmd_yaw_radps_median"": 0.0, ""parameter"": ""speed_mps"", ""speed_bin"": 0.550000011920929, ""speed_bin_label"": null, ""test_value"": 0.55, ""test_value_kind"": ""logged_speed_mps""}","pair=1,-1;mag=0.6089715;linear=0.550000011921;yaw=0"
